BP;Wilaya;Code CNRC;Cle de periode;total tva mensuelle;total tva annuelle
2000046252;DIW Alger ouest;-;222;140587929.0;148848610.0
2000046252;DIW Alger ouest;-;322;0.0;148848610.0
2000046252;DIW Alger ouest;-;422;3600846.0;148848610.0
2000046252;DIW Alger ouest;-;522;2941176.0;148848610.0
2000046252;DIW Alger ouest;-;622;0.0;148848610.0
2000046252;DIW Alger ouest;-;722;0.0;148848610.0
2000046252;DIW Alger ouest;-;822;0.0;148848610.0
2000046252;DIW Alger ouest;-;922;0.0;148848610.0
2000046252;DIW Alger ouest;-;1022;0.0;148848610.0
2000046252;DIW Alger ouest;-;1122;0.0;148848610.0
2000046252;DIW Alger ouest;-;1222;684161.0;148848610.0
2000046253;DIW Alger centre;-;122;4082974.0;43188233.0
2000046253;DIW Alger centre;-;222;0.0;43188233.0
2000046253;DIW Alger centre;-;322;26561521.000000004;43188233.0
2000046253;DIW Alger centre;-;422;0.0;43188233.0
2000046253;DIW Alger centre;-;522;0.0;43188233.0
2000046253;DIW Alger centre;-;622;0.0;43188233.0
2000046253;DIW Alger centre;-;722;0.0;43188233.0
2000046253;DIW Alger centre;-;822;0.0;43188233.0
2000046253;DIW Alger centre;-;922;0.0;43188233.0
2000046253;DIW Alger centre;-;1022;134400.0;43188233.0
2000046253;DIW Alger centre;-;1122;0.0;43188233.0
2000046253;DIW Alger centre;-;1222;12409338.0;43188233.0
2000046254;DIW Alger centre;613203;122;0.0;0.0
2000046254;DIW Alger centre;613203;222;0.0;0.0
2000046254;DIW Alger centre;613203;322;0.0;0.0
2000046254;DIW Alger centre;613203;422;0.0;0.0
2000046254;DIW Alger centre;613203;522;0.0;0.0
2000046254;DIW Alger centre;613203;622;0.0;0.0
2000046254;DIW Alger centre;613203;922;0.0;0.0
2000046254;DIW Alger centre;613203;1022;0.0;0.0
2000046254;DIW Alger centre;613203;1122;0.0;0.0
2000046254;DIW Alger centre;613203;1222;0.0;0.0
2000046255;DIW Ouargla;-;122;0.0;0.0
2000046255;DIW Ouargla;-;222;0.0;0.0
2000046255;DIW Ouargla;-;322;0.0;0.0
2000046255;DIW Ouargla;-;422;0.0;0.0
2000046255;DIW Ouargla;-;522;0.0;0.0
2000046255;DIW Ouargla;-;622;0.0;0.0
2000046255;DIW Ouargla;-;722;0.0;0.0
2000046255;DIW Ouargla;-;822;0.0;0.0
2000046255;DIW Ouargla;-;922;0.0;0.0
2000046255;DIW Ouargla;-;1022;0.0;0.0
2000046255;DIW Ouargla;-;1122;0.0;0.0
2000046255;DIW Ouargla;-;1222;0.0;0.0
2000046259;DIW Alger centre;613203;122;0.0;0.0
2000046259;DIW Alger centre;613203;222;0.0;0.0
2000046259;DIW Alger centre;613203;422;0.0;0.0
2000046259;DIW Alger centre;613203;522;0.0;0.0
2000046259;DIW Alger centre;613203;622;0.0;0.0
2000046259;DIW Alger centre;613203;722;0.0;0.0
2000046259;DIW Alger centre;613203;822;0.0;0.0
2000046259;DIW Alger centre;613203;922;0.0;0.0
2000046259;DIW Alger centre;613203;1022;0.0;0.0
2000046259;DIW Alger centre;613203;1122;0.0;0.0
2000046259;DIW Alger centre;613203;1222;0.0;0.0
2000046261;DIW Alger centre;-;122;196150866.0;3053832486.0
2000046261;DIW Alger centre;-;222;218732111.0;3053832486.0
2000046261;DIW Alger centre;-;322;200344529.0;3053832486.0
2000046261;DIW Alger centre;-;422;240267400.0;3053832486.0
2000046261;DIW Alger centre;-;522;168013400.0;3053832486.0
2000046261;DIW Alger centre;-;622;189315333.0;3053832486.0
2000046261;DIW Alger centre;-;722;253836733.0;3053832486.0
2000046261;DIW Alger centre;-;822;305682078.0;3053832486.0
2000046261;DIW Alger centre;-;922;309019658.0;3053832486.0
2000046261;DIW Alger centre;-;1022;310242245.0;3053832486.0
2000046261;DIW Alger centre;-;1122;407571000.0;3053832486.0
2000046261;DIW Alger centre;-;1222;254657133.0;3053832486.0
2000046267;DIW Alger centre;-;122;0.0;2784573065.0
2000046267;DIW Alger centre;-;222;0.0;2784573065.0
2000046267;DIW Alger centre;-;322;0.0;2784573065.0
2000046267;DIW Alger centre;-;422;0.0;2784573065.0
2000046267;DIW Alger centre;-;522;192945347.0;2784573065.0
2000046267;DIW Alger centre;-;622;100547189.0;2784573065.0
2000046267;DIW Alger centre;-;722;299271381.0;2784573065.0
2000046267;DIW Alger centre;-;822;309586048.0;2784573065.0
2000046267;DIW Alger centre;-;922;330413933.0;2784573065.0
2000046267;DIW Alger centre;-;1022;0.0;2784573065.0
2000046267;DIW Alger centre;-;1122;818467935.0;2784573065.0
2000046267;DIW Alger centre;-;1222;733341232.0;2784573065.0
2000046269;DIW Alger est;-;722;0.0;0.0
2000046269;DIW Alger est;-;822;0.0;0.0
2000046269;DIW Alger est;-;922;0.0;0.0
2000046269;DIW Alger est;-;1022;0.0;0.0
2000046269;DIW Alger est;-;622;0.0;0.0
2000046269;DIW Alger est;-;522;0.0;0.0
2000046269;DIW Alger est;-;322;0.0;0.0
2000046269;DIW Alger est;-;222;0.0;0.0
2000046269;DIW Alger est;-;122;0.0;0.0
2000046269;DIW Alger est;-;1122;0.0;0.0
2000046269;DIW Alger est;-;1222;0.0;0.0
2000046274;DIW Alger centre;613125;522;0.0;0.0
2000046275;DIW Ouargla;-;122;0.0;0.0
2000046275;DIW Ouargla;-;222;0.0;0.0
2000046275;DIW Ouargla;-;322;0.0;0.0
2000046275;DIW Ouargla;-;422;0.0;0.0
2000046275;DIW Ouargla;-;522;0.0;0.0
2000046275;DIW Ouargla;-;622;0.0;0.0
2000046275;DIW Ouargla;-;722;0.0;0.0
2000046275;DIW Ouargla;-;822;0.0;0.0
2000046275;DIW Ouargla;-;922;0.0;0.0
2000046275;DIW Ouargla;-;1022;0.0;0.0
2000046275;DIW Ouargla;-;1122;0.0;0.0
2000046275;DIW Ouargla;-;1222;0.0;0.0
2000046277;DIW Alger centre;-;122;1454305696.0;9251635984.0
2000046277;DIW Alger centre;-;222;0.0;9251635984.0
2000046277;DIW Alger centre;-;322;695285881.0;9251635984.0
2000046277;DIW Alger centre;-;422;1114828417.0;9251635984.0
2000046277;DIW Alger centre;-;522;820163066.0;9251635984.0
2000046277;DIW Alger centre;-;622;420063990.00000006;9251635984.0
2000046277;DIW Alger centre;-;722;1214370560.0;9251635984.0
2000046277;DIW Alger centre;-;822;674905000.0;9251635984.0
2000046277;DIW Alger centre;-;922;725077655.0;9251635984.0
2000046277;DIW Alger centre;-;922;725077655.0;9251635984.0
2000046277;DIW Alger centre;-;1022;345034889.0;9251635984.0
2000046277;DIW Alger centre;-;1122;792215817.0;9251635984.0
2000046277;DIW Alger centre;-;1222;270307358.0;9251635984.0
2000046279;DIW Alger centre;-;122;0.0;0.0
2000046279;DIW Alger centre;-;222;0.0;0.0
2000046279;DIW Alger centre;-;322;0.0;0.0
2000046279;DIW Alger centre;-;422;0.0;0.0
2000046279;DIW Alger centre;-;522;0.0;0.0
2000046279;DIW Alger centre;-;722;0.0;0.0
2000046279;DIW Alger centre;-;822;0.0;0.0
2000046279;DIW Alger centre;-;922;0.0;0.0
2000046279;DIW Alger centre;-;1022;0.0;0.0
2000046279;DIW Alger centre;-;1122;0.0;0.0
2000046279;DIW Alger centre;-;1222;0.0;0.0
2000046280;DIW Skikda;-;122;0.0;0.0
2000046280;DIW Skikda;-;222;0.0;0.0
2000046280;DIW Skikda;-;322;0.0;0.0
2000046280;DIW Skikda;-;422;0.0;0.0
2000046280;DIW Skikda;-;522;0.0;0.0
2000046280;DIW Skikda;-;622;0.0;0.0
2000046280;DIW Skikda;-;722;0.0;0.0
2000046280;DIW Skikda;-;822;0.0;0.0
2000046280;DIW Skikda;-;922;0.0;0.0
2000046280;DIW Skikda;-;1022;0.0;0.0
2000046280;DIW Skikda;-;1122;0.0;0.0
2000046280;DIW Skikda;-;1222;0.0;0.0
2000046281;DIW Alger centre;-;122;7352954209.999999;17630631090.0
2000046281;DIW Alger centre;-;222;607260210.0;17630631090.0
2000046281;DIW Alger centre;-;322;2833525970.0;17630631090.0
2000046281;DIW Alger centre;-;422;905924250.0;17630631090.0
2000046281;DIW Alger centre;-;522;2457031620.0;17630631090.0
2000046281;DIW Alger centre;-;622;1206058420.0;17630631090.0
2000046281;DIW Alger centre;-;722;882655490.0;17630631090.0
2000046281;DIW Alger centre;-;822;148767780.0;17630631090.0
2000046281;DIW Alger centre;-;922;624631070.0;17630631090.0
2000046281;DIW Alger centre;-;1022;255478290.0;17630631090.0
2000046281;DIW Alger centre;-;1122;0.0;17630631090.0
2000046281;DIW Alger centre;-;1222;356343780.0;17630631090.0
2000046282;DIW Alger est;-;122;5490112848.0;32874324348.0
2000046282;DIW Alger est;-;222;1525014743.0;32874324348.0
2000046282;DIW Alger est;-;322;4700426340.0;32874324348.0
2000046282;DIW Alger est;-;522;1829655148.0;32874324348.0
2000046282;DIW Alger est;-;622;1621865000.0;32874324348.0
2000046282;DIW Alger est;-;722;2532412741.0;32874324348.0
2000046282;DIW Alger est;-;822;1553675473.0;32874324348.0
2000046282;DIW Alger est;-;922;2498231879.0;32874324348.0
2000046282;DIW Alger est;-;1022;1861583734.0;32874324348.0
2000046282;DIW Alger est;-;1122;1443973387.0;32874324348.0
2000046282;DIW Alger est;-;1222;7817373055.0;32874324348.0
2000046284;DIW Ouargla;-;122;0.0;0.0
2000046284;DIW Ouargla;-;222;0.0;0.0
2000046284;DIW Ouargla;-;322;0.0;0.0
2000046284;DIW Ouargla;-;422;0.0;0.0
2000046284;DIW Ouargla;-;522;0.0;0.0
2000046284;DIW Ouargla;-;622;0.0;0.0
2000046284;DIW Ouargla;-;722;0.0;0.0
2000046284;DIW Ouargla;-;822;0.0;0.0
2000046284;DIW Ouargla;-;922;0.0;0.0
2000046284;DIW Ouargla;-;1022;0.0;0.0
2000046284;DIW Ouargla;-;1122;0.0;0.0
2000046284;DIW Ouargla;-;1222;0.0;0.0
2000046294;DIW Alger centre;613203;122;15215533.0;15215533.0
2000046294;DIW Alger centre;613203;222;0.0;15215533.0
2000046294;DIW Alger centre;613203;322;0.0;15215533.0
2000046294;DIW Alger centre;613203;422;0.0;15215533.0
2000046294;DIW Alger centre;613203;522;0.0;15215533.0
2000046294;DIW Alger centre;613203;622;0.0;15215533.0
2000046294;DIW Alger centre;613203;722;0.0;15215533.0
2000046294;DIW Alger centre;613203;822;0.0;15215533.0
2000046294;DIW Alger centre;613203;922;0.0;15215533.0
2000046294;DIW Alger centre;613203;1022;0.0;15215533.0
2000046294;DIW Alger centre;613203;1122;0.0;15215533.0
2000046294;DIW Alger centre;613203;1222;0.0;15215533.0
2000046295;DIW Alger centre;613203;122;0.0;0.0
2000046295;DIW Alger centre;613203;222;0.0;0.0
2000046295;DIW Alger centre;613203;322;0.0;0.0
2000046295;DIW Alger centre;613203;422;0.0;0.0
2000046295;DIW Alger centre;613203;522;0.0;0.0
2000046295;DIW Alger centre;613203;622;0.0;0.0
2000046295;DIW Alger centre;613203;722;0.0;0.0
2000046295;DIW Alger centre;613203;822;0.0;0.0
2000046295;DIW Alger centre;613203;922;0.0;0.0
2000046295;DIW Alger centre;613203;1022;0.0;0.0
2000046295;DIW Alger centre;613203;1122;0.0;0.0
2000046295;DIW Alger centre;613203;1222;0.0;0.0
2000046296;DIW Alger ouest;-;122;0.0;487162678.0
2000046296;DIW Alger ouest;-;222;108768260.0;487162678.0
2000046296;DIW Alger ouest;-;322;0.0;487162678.0
2000046296;DIW Alger ouest;-;422;0.0;487162678.0
2000046296;DIW Alger ouest;-;522;0.0;487162678.0
2000046296;DIW Alger ouest;-;622;378148900.0;487162678.0
2000046296;DIW Alger ouest;-;722;0.0;487162678.0
2000046296;DIW Alger ouest;-;822;245518.0;487162678.0
2000046296;DIW Alger ouest;-;922;0.0;487162678.0
2000046296;DIW Alger ouest;-;1022;0.0;487162678.0
2000046296;DIW Alger ouest;-;1122;0.0;487162678.0
2000046296;DIW Alger ouest;-;1222;0.0;487162678.0
2000046297;DIW Alger est;511207;122;5296621.0;427359493.0
2000046297;DIW Alger est;511207;222;0.0;427359493.0
2000046297;DIW Alger est;511207;322;0.0;427359493.0
2000046297;DIW Alger est;511207;422;0.0;427359493.0
2000046297;DIW Alger est;511207;522;101404672.0;427359493.0
2000046297;DIW Alger est;511207;622;0.0;427359493.0
2000046297;DIW Alger est;511207;722;0.0;427359493.0
2000046297;DIW Alger est;511207;822;107227510.0;427359493.0
2000046297;DIW Alger est;511207;922;91335896.0;427359493.0
2000046297;DIW Alger est;511207;1022;122094794.0;427359493.0
2000046297;DIW Alger est;511207;1122;0.0;427359493.0
2000046297;DIW Alger est;511207;1222;0.0;427359493.0
2000046306;DIW Alger ouest;-;122;0.0;155318300.0
2000046306;DIW Alger ouest;-;222;0.0;155318300.0
2000046306;DIW Alger ouest;-;322;0.0;155318300.0
2000046306;DIW Alger ouest;-;422;0.0;155318300.0
2000046306;DIW Alger ouest;-;522;0.0;155318300.0
2000046306;DIW Alger ouest;-;622;90766600.0;155318300.0
2000046306;DIW Alger ouest;-;722;0.0;155318300.0
2000046306;DIW Alger ouest;-;822;0.0;155318300.0
2000046306;DIW Alger ouest;-;922;0.0;155318300.0
2000046306;DIW Alger ouest;-;1022;0.0;155318300.0
2000046306;DIW Alger ouest;-;1222;64551700.0;155318300.0
2000046309;DIW Mostaganem;613203;122;154455201.0;1943693218.0
2000046309;DIW Mostaganem;613203;222;165267330.0;1943693218.0
2000046309;DIW Mostaganem;613203;322;150305703.0;1943693218.0
2000046309;DIW Mostaganem;613203;422;166491826.0;1943693218.0
2000046309;DIW Mostaganem;613203;522;154927062.0;1943693218.0
2000046309;DIW Mostaganem;613203;622;165272787.0;1943693218.0
2000046309;DIW Mostaganem;613203;722;169510475.0;1943693218.0
2000046309;DIW Mostaganem;613203;822;173699462.0;1943693218.0
2000046309;DIW Mostaganem;613203;922;168667655.0;1943693218.0
2000046309;DIW Mostaganem;613203;1022;161752481.0;1943693218.0
2000046309;DIW Mostaganem;613203;1122;163070980.0;1943693218.0
2000046309;DIW Mostaganem;613203;1222;150272256.0;1943693218.0
2000046311;DIW Alger centre;-;122;0.0;0.0
2000046311;DIW Alger centre;-;222;0.0;0.0
2000046311;DIW Alger centre;-;322;0.0;0.0
2000046311;DIW Alger centre;-;422;0.0;0.0
2000046311;DIW Alger centre;-;522;0.0;0.0
2000046311;DIW Alger centre;-;622;0.0;0.0
2000046311;DIW Alger centre;-;722;0.0;0.0
2000046311;DIW Alger centre;-;822;0.0;0.0
2000046311;DIW Alger centre;-;922;0.0;0.0
2000046311;DIW Alger centre;-;1022;0.0;0.0
2000046311;DIW Alger centre;-;1122;0.0;0.0
2000046311;DIW Alger centre;-;1222;0.0;0.0
2000046313;DIW Alger centre;-;122;0.0;0.0
2000046313;DIW Alger centre;-;222;0.0;0.0
2000046313;DIW Alger centre;-;322;0.0;0.0
2000046313;DIW Alger centre;-;422;0.0;0.0
2000046313;DIW Alger centre;-;522;0.0;0.0
2000046313;DIW Alger centre;-;622;0.0;0.0
2000046313;DIW Alger centre;-;722;0.0;0.0
2000046313;DIW Alger centre;-;1122;0.0;0.0
2000046313;DIW Alger centre;-;1222;0.0;0.0
2000046319;DIW Alger centre;613125;122;0.0;31635539.0
2000046319;DIW Alger centre;613125;222;0.0;31635539.0
2000046319;DIW Alger centre;613125;322;0.0;31635539.0
2000046319;DIW Alger centre;613125;422;23558276.0;31635539.0
2000046319;DIW Alger centre;613125;522;0.0;31635539.0
2000046319;DIW Alger centre;613125;622;0.0;31635539.0
2000046319;DIW Alger centre;613125;722;0.0;31635539.0
2000046319;DIW Alger centre;613125;822;0.0;31635539.0
2000046319;DIW Alger centre;613125;922;0.0;31635539.0
2000046319;DIW Alger centre;613125;1022;4342041.0;31635539.0
2000046319;DIW Alger centre;613125;1122;0.0;31635539.0
2000046319;DIW Alger centre;613125;1222;3735222.0;31635539.0
2000046321;DIW Alger est;-;122;0.0;0.0
2000046321;DIW Alger est;-;322;0.0;0.0
2000046321;DIW Alger est;-;522;0.0;0.0
2000046321;DIW Alger est;-;622;0.0;0.0
2000046321;DIW Alger est;-;722;0.0;0.0
2000046321;DIW Alger est;-;822;0.0;0.0
2000046321;DIW Alger est;-;922;0.0;0.0
2000046321;DIW Alger est;-;1222;0.0;0.0
2000046323;DIW Alger est;613125;122;0.0;0.0
2000046323;DIW Alger est;613125;222;0.0;0.0
2000046323;DIW Alger est;613125;422;0.0;0.0
2000046323;DIW Alger est;613125;522;0.0;0.0
2000046323;DIW Alger est;613125;622;0.0;0.0
2000046323;DIW Alger est;613125;722;0.0;0.0
2000046323;DIW Alger est;613125;822;0.0;0.0
2000046323;DIW Alger est;613125;922;0.0;0.0
2000046323;DIW Alger est;613125;1022;0.0;0.0
2000046323;DIW Alger est;613125;1122;0.0;0.0
2000046323;DIW Alger est;613125;1222;0.0;0.0
2000046329;DIW Ouargla;-;122;245961685.0;1091007383.0
2000046329;DIW Ouargla;-;222;0.0;1091007383.0
2000046329;DIW Ouargla;-;322;92583306.0;1091007383.0
2000046329;DIW Ouargla;-;422;71015161.0;1091007383.0
2000046329;DIW Ouargla;-;522;127318089.99999999;1091007383.0
2000046329;DIW Ouargla;-;622;145267816.0;1091007383.0
2000046329;DIW Ouargla;-;722;42127800.0;1091007383.0
2000046329;DIW Ouargla;-;822;41153602.0;1091007383.0
2000046329;DIW Ouargla;-;922;42524488.0;1091007383.0
2000046329;DIW Ouargla;-;1022;41880680.0;1091007383.0
2000046329;DIW Ouargla;-;1122;136909861.0;1091007383.0
2000046329;DIW Ouargla;-;1222;104264894.0;1091007383.0
2000046331;DIW Alger est;613125;122;0.0;682514669.0
2000046331;DIW Alger est;613125;222;0.0;682514669.0
2000046331;DIW Alger est;613125;322;0.0;682514669.0
2000046331;DIW Alger est;613125;422;0.0;682514669.0
2000046331;DIW Alger est;613125;522;489961592.0;682514669.0
2000046331;DIW Alger est;613125;622;20827488.0;682514669.0
2000046331;DIW Alger est;613125;722;0.0;682514669.0
2000046331;DIW Alger est;613125;822;93916945.0;682514669.0
2000046331;DIW Alger est;613125;922;0.0;682514669.0
2000046331;DIW Alger est;613125;1022;8946097.0;682514669.0
2000046331;DIW Alger est;613125;1122;0.0;682514669.0
2000046331;DIW Alger est;613125;1222;68862547.0;682514669.0
2000046335;DIW Alger centre;613125;122;0.0;0.0
2000046335;DIW Alger centre;613125;222;0.0;0.0
2000046335;DIW Alger centre;613125;322;0.0;0.0
2000046335;DIW Alger centre;613125;422;0.0;0.0
2000046335;DIW Alger centre;613125;522;0.0;0.0
2000046335;DIW Alger centre;613125;622;0.0;0.0
2000046335;DIW Alger centre;613125;722;0.0;0.0
2000046335;DIW Alger centre;613125;822;0.0;0.0
2000046335;DIW Alger centre;613125;922;0.0;0.0
2000046335;DIW Alger centre;613125;1022;0.0;0.0
2000046335;DIW Alger centre;613125;1122;0.0;0.0
2000046335;DIW Alger centre;613125;1222;0.0;0.0
2000046342;DIW Alger centre;613125;122;0.0;0.0
2000046342;DIW Alger centre;613125;222;0.0;0.0
2000046342;DIW Alger centre;613125;322;0.0;0.0
2000046342;DIW Alger centre;613125;422;0.0;0.0
2000046342;DIW Alger centre;613125;522;0.0;0.0
2000046342;DIW Alger centre;613125;622;0.0;0.0
2000046342;DIW Alger centre;613125;722;0.0;0.0
2000046342;DIW Alger centre;613125;822;0.0;0.0
2000046342;DIW Alger centre;613125;922;0.0;0.0
2000046342;DIW Alger centre;613125;1022;0.0;0.0
2000046342;DIW Alger centre;613125;1122;0.0;0.0
2000046342;DIW Alger centre;613125;1222;0.0;0.0
2000046348;DIW Alger est;-;122;0.0;0.0
2000046348;DIW Alger est;-;222;0.0;0.0
2000046348;DIW Alger est;-;322;0.0;0.0
2000046348;DIW Alger est;-;422;0.0;0.0
2000046348;DIW Alger est;-;522;0.0;0.0
2000046348;DIW Alger est;-;622;0.0;0.0
2000046348;DIW Alger est;-;722;0.0;0.0
2000046348;DIW Alger est;-;822;0.0;0.0
2000046348;DIW Alger est;-;922;0.0;0.0
2000046348;DIW Alger est;-;1022;0.0;0.0
2000046348;DIW Alger est;-;1122;0.0;0.0
2000046348;DIW Alger est;-;1222;0.0;0.0
2000046349;DIW Alger centre;-;122;1551599720.0;3583512073.0
2000046349;DIW Alger centre;-;222;638181721.9999999;3583512073.0
2000046349;DIW Alger centre;-;322;718318720.0;3583512073.0
2000046349;DIW Alger centre;-;422;0.0;3583512073.0
2000046349;DIW Alger centre;-;522;0.0;3583512073.0
2000046349;DIW Alger centre;-;622;0.0;3583512073.0
2000046349;DIW Alger centre;-;722;0.0;3583512073.0
2000046349;DIW Alger centre;-;822;245691619.0;3583512073.0
2000046349;DIW Alger centre;-;922;0.0;3583512073.0
2000046349;DIW Alger centre;-;1022;429720292.0;3583512073.0
2000046349;DIW Alger centre;-;1122;0.0;3583512073.0
2000046349;DIW Alger centre;-;1222;0.0;3583512073.0
2000046352;DIW Alger centre;-;122;363928.0;363928.0
2000046352;DIW Alger centre;-;222;0.0;363928.0
2000046352;DIW Alger centre;-;322;0.0;363928.0
2000046352;DIW Alger centre;-;422;0.0;363928.0
2000046352;DIW Alger centre;-;522;0.0;363928.0
2000046352;DIW Alger centre;-;622;0.0;363928.0
2000046352;DIW Alger centre;-;722;0.0;363928.0
2000046352;DIW Alger centre;-;822;0.0;363928.0
2000046352;DIW Alger centre;-;922;0.0;363928.0
2000046352;DIW Alger centre;-;1022;0.0;363928.0
2000046352;DIW Alger centre;-;1122;0.0;363928.0
2000046352;DIW Alger centre;-;1222;0.0;363928.0
2000046359;DIW Alger ouest;613203;122;181682194.0;2381978198.0
2000046359;DIW Alger ouest;613203;222;198116504.0;2381978198.0
2000046359;DIW Alger ouest;613203;322;196772704.0;2381978198.0
2000046359;DIW Alger ouest;613203;422;133422631.0;2381978198.0
2000046359;DIW Alger ouest;613203;522;268875210.0;2381978198.0
2000046359;DIW Alger ouest;613203;622;209538108.0;2381978198.0
2000046359;DIW Alger ouest;613203;722;52763024.0;2381978198.0
2000046359;DIW Alger ouest;613203;822;502635569.00000006;2381978198.0
2000046359;DIW Alger ouest;613203;922;52913013.0;2381978198.0
2000046359;DIW Alger ouest;613203;1022;187488275.0;2381978198.0
2000046359;DIW Alger ouest;613203;1122;190897315.0;2381978198.0
2000046359;DIW Alger ouest;613203;1222;206873651.0;2381978198.0
2000046361;DIW Alger centre;613203;122;0.0;0.0
2000046361;DIW Alger centre;613203;222;0.0;0.0
2000046361;DIW Alger centre;613203;322;0.0;0.0
2000046361;DIW Alger centre;613203;422;0.0;0.0
2000046361;DIW Alger centre;613203;522;0.0;0.0
2000046361;DIW Alger centre;613203;622;0.0;0.0
2000046361;DIW Alger centre;613203;722;0.0;0.0
2000046361;DIW Alger centre;613203;822;0.0;0.0
2000046361;DIW Alger centre;613203;922;0.0;0.0
2000046361;DIW Alger centre;613203;1022;0.0;0.0
2000046361;DIW Alger centre;613203;1122;0.0;0.0
2000046361;DIW Alger centre;613203;1222;0.0;0.0
2000046362;DIW Alger centre;-;122;0.0;0.0
2000046362;DIW Alger centre;-;222;0.0;0.0
2000046362;DIW Alger centre;-;322;0.0;0.0
2000046362;DIW Alger centre;-;422;0.0;0.0
2000046362;DIW Alger centre;-;522;0.0;0.0
2000046362;DIW Alger centre;-;622;0.0;0.0
2000046362;DIW Alger centre;-;1022;0.0;0.0
2000046362;DIW Alger centre;-;1122;0.0;0.0
2000046362;DIW Alger centre;-;1222;0.0;0.0
2000046365;DIW Alger centre;613125;122;0.0;275540842.0
2000046365;DIW Alger centre;613125;222;0.0;275540842.0
2000046365;DIW Alger centre;613125;322;0.0;275540842.0
2000046365;DIW Alger centre;613125;422;8102667.999999999;275540842.0
2000046365;DIW Alger centre;613125;522;0.0;275540842.0
2000046365;DIW Alger centre;613125;622;21194774.0;275540842.0
2000046365;DIW Alger centre;613125;722;203534186.0;275540842.0
2000046365;DIW Alger centre;613125;822;3496500.0;275540842.0
2000046365;DIW Alger centre;613125;922;11240737.0;275540842.0
2000046365;DIW Alger centre;613125;1022;27971977.0;275540842.0
2000046365;DIW Alger centre;613125;1122;0.0;275540842.0
2000046365;DIW Alger centre;613125;1222;0.0;275540842.0
2000046366;DIW Alger ouest;-;122;7708825.0;7708825.0
2000046366;DIW Alger ouest;-;222;0.0;7708825.0
2000046366;DIW Alger ouest;-;322;0.0;7708825.0
2000046366;DIW Alger ouest;-;422;0.0;7708825.0
2000046366;DIW Alger ouest;-;522;0.0;7708825.0
2000046366;DIW Alger ouest;-;622;0.0;7708825.0
2000046366;DIW Alger ouest;-;722;0.0;7708825.0
2000046366;DIW Alger ouest;-;822;0.0;7708825.0
2000046366;DIW Alger ouest;-;922;0.0;7708825.0
2000046366;DIW Alger ouest;-;1022;0.0;7708825.0
2000046366;DIW Alger ouest;-;1122;0.0;7708825.0
2000046366;DIW Alger ouest;-;1222;0.0;7708825.0
2000046367;DIW Alger est;613125;122;0.0;32871154.000000004
2000046367;DIW Alger est;613125;222;32662984.000000004;32871154.000000004
2000046367;DIW Alger est;613125;322;0.0;32871154.000000004
2000046367;DIW Alger est;613125;422;0.0;32871154.000000004
2000046367;DIW Alger est;613125;522;0.0;32871154.000000004
2000046367;DIW Alger est;613125;622;208169.99999999997;32871154.000000004
2000046367;DIW Alger est;613125;722;0.0;32871154.000000004
2000046367;DIW Alger est;613125;822;0.0;32871154.000000004
2000046367;DIW Alger est;613125;922;0.0;32871154.000000004
2000046367;DIW Alger est;613125;1022;0.0;32871154.000000004
2000046367;DIW Alger est;613125;1122;0.0;32871154.000000004
2000046367;DIW Alger est;613125;1222;0.0;32871154.000000004
2000046370;DIW Alger centre;-;122;165257658.0;1481444040.0
2000046370;DIW Alger centre;-;222;51930993.0;1481444040.0
2000046370;DIW Alger centre;-;322;136433872.0;1481444040.0
2000046370;DIW Alger centre;-;422;136760434.0;1481444040.0
2000046370;DIW Alger centre;-;522;120676712.99999999;1481444040.0
2000046370;DIW Alger centre;-;622;0.0;1481444040.0
2000046370;DIW Alger centre;-;722;358721642.0;1481444040.0
2000046370;DIW Alger centre;-;822;54133411.0;1481444040.0
2000046370;DIW Alger centre;-;922;124347972.0;1481444040.0
2000046370;DIW Alger centre;-;1022;127352872.0;1481444040.0
2000046370;DIW Alger centre;-;1122;123541621.0;1481444040.0
2000046370;DIW Alger centre;-;1222;82286852.0;1481444040.0
2000046372;DIW Alger centre;-;122;165628036.0;2138640639.0
2000046372;DIW Alger centre;-;222;179251190.0;2138640639.0
2000046372;DIW Alger centre;-;322;279449586.0;2138640639.0
2000046372;DIW Alger centre;-;422;756862.0;2138640639.0
2000046372;DIW Alger centre;-;522;298459478.0;2138640639.0
2000046372;DIW Alger centre;-;622;153192323.0;2138640639.0
2000046372;DIW Alger centre;-;722;89017824.0;2138640639.0
2000046372;DIW Alger centre;-;822;475035489.0;2138640639.0
2000046372;DIW Alger centre;-;922;1665908.0000000002;2138640639.0
2000046372;DIW Alger centre;-;1022;346432347.0;2138640639.0
2000046372;DIW Alger centre;-;1122;149751596.0;2138640639.0
2000046372;DIW Alger centre;-;1222;0.0;2138640639.0
2000046375;DIW Alger centre;-;122;0.0;65262510.0
2000046375;DIW Alger centre;-;222;0.0;65262510.0
2000046375;DIW Alger centre;-;322;65262510.0;65262510.0
2000046375;DIW Alger centre;-;422;0.0;65262510.0
2000046375;DIW Alger centre;-;522;0.0;65262510.0
2000046375;DIW Alger centre;-;622;0.0;65262510.0
2000046375;DIW Alger centre;-;722;0.0;65262510.0
2000046375;DIW Alger centre;-;822;0.0;65262510.0
2000046375;DIW Alger centre;-;922;0.0;65262510.0
2000046375;DIW Alger centre;-;1022;0.0;65262510.0
2000046375;DIW Alger centre;-;1122;0.0;65262510.0
