BP;Site;Wilaya;Code CNRC;Désignation CNRC;Code ONS;Désignation ONS;Andi;Ansej;Angem;Cnac;Opérations Intragroupe;Exportation ;Opérations de production de biens sans réfaction / Autres ; Activité de production de biens _Base Imposable (10%); Activité de production de biens  _Montant a payer (10%); Activité de production de biens  _Base Imposable(19%); Activité de production de biens  _Montant a payer (19%); Activités de bâtiment,de travaux publics et d´hydraulique ainsi que les activités touristiques et thermales à la l'exclusion des _Base Imposable (23%); Activités de bâtiment,de travaux publics et d´hydraulique ainsi que les activités touristiques et thermales à la l'exclusion des _Montant a payer(23%);Les activités de commerce et des services _Base Imposable(26%); Les activités de commerce et des services_Montant a payer(26%); Minimun d´imposition;Chiffre dàffaires net des Rabais, remises, ristounes;Solde clients;Provisions clients;Provisions Stocks;Stocks;Capitaux propres;Résultat net comptable de l’exercise;Dividendes distribués;Chiffre d’affaire (C.A);Résultat opérationnel;Sous-traitance générale;Consommations de l’exercice;Autres consommations;Autres services;Eléments extraordinaires (Charges);Résultat ordinaire;Produits financiers;Immobilisations financières;Perte Comptable;Résultat fiscal;Charges de personnel;Rémunérations dirigeants;Montant exonéré;Total ERA
2000046379;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;85 017 822,00;22 104 633,72;0;43 872 069,00;99 605 045,00;89 433 940,00;0;0;1 082 284 482,00;-21 446 424,00;0;43 872 069,00;68 980 375,00;0;8 100 815,00;0;21 069,00;0;918 395,00;109 420 317,00;69 762 222,00;21 446 424,00;85 017 822,00;0;0;0;1 701 288 620,00
2000046628;Direction des Grandes entreprises;DIW Relizane;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;251 549 846,00;-12 307 056,00;0;0;-12 307 056,00;0;1 919 595,00;1 155 650,00;410 185,00;0;-12 307 056,00;0;1 678 225 918,00;12 307 056,00;-12 307 056,00;10 121 625,00;0;0;1 906 461 651,00
2000045845;Direction des Grandes entreprises;DIW Alger ouest;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;37 770 273,00;8 687 162,79;0;0;0;618 662 832,00;269 307 277,00;0;0;0;0;43 496 470,00;0;618 662 832,00;75 687 074,00;81 754 854,00;510 853 536,00;3 171 684,00;1 008 887,00;0;43 496 470,00;0;0;0;37 770 273,00;12 972 953,00;0;0;2 316 845 142,00
2000046254;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;2 327 630 721,00;-136 573 830,00;0;0;63 167 931,00;0;0;0;0;0;-136 573 830,00;232 703 900,00;0;136 573 830,00;-106 905 712,00;0;0;0;2 380 023 010,00
2000046454;Direction des Grandes entreprises;DIW Mostaganem;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;261 135 115,00;60 061 076,00;0;0;0;0;406 160 890,00;0;0;2 311 213,00;692 697 373,00;187 541 967,00;0;432 736 472,00;247 603 043,00;8 550 065,00;57 162 712,00;0;405 799,00;0;247 603 043,00;0;6 199 486,00;0;261 135 115,00;96 887 017,00;1 143 390,00;0;2 648 137 585,00
2000045917;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;93 422,44;24 289,83;0;79 767 144,00;639 854 880,00;0;0;0;2 135 438 990,00;12 485 357,00;0;79 767 144,00;16 174 422,00;11 189 478,00;67 591 374,00;1 614 358,00;1 517 872,00;0;16 174 422,00;0;37 414 844,00;0;93 422,00;5 371 315,00;0;0;3 104 455 022,00
2000046585;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;3 902 952,00;897 678,96;0;0;0;0;0;0;0;3 131 256 310,00;146 632 474,00;-12 960 880,00;0;0;78 587 211,00;6 575 839,00;191 235 105,00;6 986 093,00;1 142 036,00;0;-12 063 201,00;0;1 622 440,00;12 960 880,00;3 902 952,00;3 818 175,00;0;0;3 559 695 434,00
2000045985;Direction des Grandes entreprises;DIW Mila;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;X;-;-;-;-;-;-;0;0;207 312 822,00;39 389 436,00;0;0;0;0;0;445 669 489,00;277 878 793,00;0;0;0;1 665 105 558,00;167 923 503,00;0;445 669 489,00;207 312 822,00;0;21 227 256,00;0;175 597 195,00;0;207 312 822,00;0;0;0;207 312 822,00;1 961 808,00;0;0;3 822 971 557,00
2000046361;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;1 114 198 406,00;0;0;0;2 070 706 907,00;-70 252 304,00;0;0;31 903 519,00;15 836 185,00;0;121 643,00;18 477 725,00;0;-120 116 960,00;0;1 336 783 033,00;70 252 304,00;-59 117 435,00;11 058 246,00;0;0;4 419 851 269,00
2000046496;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;119 003 460,00;27 370 795,80;26 495 329,00;6 888 785,54;0;1 443 634 927,00;64 934 419,00;0;0;0;213 686 960,00;104 132 726,00;0;1 443 634 927,00;138 392 308,00;1 125 169 496,00;3 839 296,00;1 158 128,00;10 519 709,00;0;138 392 308,00;0;1 190 000,00;0;145 498 789,00;71 750 721,00;0;0;4 905 934 714,00
2000046217;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;32 615 655,00;7 501 600,65;0;0;0;0;737 657 065,00;0;0;0;4 521 114 274,00;22 654 254,00;0;0;463 590 794,00;6 149 563,00;160 464 504,00;2 124 303,00;13 284 741,00;0;22 984 254,00;0;5 265 928,00;0;32 615 655,00;20 182 627,00;0;0;6 008 087 962,00
2000045866;Direction des Grandes entreprises;DIW Chlef;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;747 905 825,00;194 455 514,50;0;1 317 435 130,00;315 079 944,00;0;0;358 713 442,00;0;539 410 048,00;0;1 317 435 130,00;733 648 704,00;27 452 367,00;423 174 939,00;0;1 568 854,00;0;733 648 704,00;0;0;0;747 905 825,00;85 845 524,00;1 808 090,00;0;6 603 126 701,00
2000045931;Direction des Grandes entreprises;DIW Alger est;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;-21 803 977,00;-5 014 914,71;0;0;10 000,00;0;3 515 816 843,00;589 833 251,00;0;0;2 195 816 260,00;-169 041 333,00;0;0;-171 050 963,00;45 804 821,00;0;21 291 328,00;37 327 911,00;0;-169 031 333,00;649 655 196,00;30 420 000,00;169 031 333,00;-1 196 748,00;170 178 644,00;0;20 607 229,00;6 914 855 210,00
2000046430;Direction des Grandes entreprises;DIW Alger est;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;64 382 473,00;3 983 535 140,00;0;0;0;4 204 656 963,00;-415 007 437,00;0;64 382 473,00;-428 251 224,00;65 046 611,00;111 753 837,00;3 373 835,00;796 929,00;0;-415 007 437,00;21 754 902,00;4 624 000,00;415 007 437,00;101 722 616,00;0;0;-;7 782 771 118,00
2000045870;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;894 308 109,00;232 520 108,34;0;1 394 623 888,00;355 830 808,00;0;0;110 978 579,00;127 717 161,00;627 385 584,00;691 919 933,00;1 394 623 888,00;860 923 221,00;245 878 952,00;475 678 970,00;4 078 356,00;11 297 175,00;0;860 923 221,00;0;630 000,00;0;894 308 109,00;29 307 392,00;4 707 323,00;0;8 090 812 560,00
2000046514;Direction des Grandes entreprises;DIW Alger est;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;41 943 418,00;9 646 986,00;0;0;0;1 992 496 364,00;1 427 586 360,00;590 514 136,00;0;40 512 717,00;260 051 906,00;30 319 805,00;0;1 992 496 364,00;39 966 793,00;442 805 702,00;1 188 110 668,00;0;435 516,00;0;39 966 793,00;0;0;0;41 943 427,00;43 076 621,00;0;9;8 130 283 172,00
2000046013;Direction des Grandes entreprises;DIW Relizane;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;57 082 332,00;13 128 936,36;0;0;0;1 985 963 504,00;2 605 148 046,00;0;0;0;807 894 353,00;43 424 958,00;0;1 985 963 504,00;56 553 894,00;1 071 022 778,00;361 940 634,00;2 164 284,00;148 116 534,00;0;56 553 894,00;0;590 124,00;0;57 082 332,00;212 509 805,00;0;0;9 394 928 644,00
2000046309;Direction des Grandes entreprises;DIW Mostaganem;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;1 122 224 396,00;291 778 343,00;0;1 950 089 334,00;191 413 065,00;0;0;0;795 005 020,00;795 005 020,00;714 337 655,00;1 950 089 334,00;1 086 432 436,00;91 503 014,00;452 848 520,00;5 919 352,00;12 698 088,00;0;1 086 432 436,00;0;500 000,00;0;1 122 224 396,00;124 667 891,00;0;0;10 379 165 561,00
2000046114;Direction des Grandes entreprises;DIW Oran Est;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;-1 191 168 330,00;-273 968 715,90;0;0;10 000,00;187 574,00;5 985 886 446,00;0;0;0;6 281 956 771,00;-76 446 328,00;0;187 574,00;-76 436 328,00;11 020 702,00;0;3 487 743,00;22 619 270,00;0;-76 436 328,00;0;2 472 170,00;76 446 328,00;-1 191 168 330,00;20 390 436,00;0;0;10 984 167 700,00
2000046359;Direction des Grandes entreprises;DIW Alger ouest;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;1 556 638 337,00;404 725 967,62;0;2 431 318 285,00;372 847 586,00;0;0;359 837 571,00;2 931 338 937,00;1 152 735 793,00;0;2 431 318 285,00;1 560 556 768,00;210 269 495,00;604 387 581,00;13 345 373,00;9 221 173,00;0;1 560 556 768,00;0;2 840 000,00;0;1 556 638 337,00;153 680 313,00;3 460 867,00;0;15 354 353 132,00
2000046049;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1 904 035 846,00;5 745 150 692,00;0;0;0;3 956 842 060,00;-25 784 702,00;0;1 904 035 846,00;28 994 567,00;1 507 766 601,00;1 662 560 155,00;15 908 927,00;7 498 003,00;0;28 994 567,00;0;71 505 512,00;25 784 702,00;175 649 560,00;441 901 747,00;0;-;17 450 844 083,00
2000044531;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;793 761 223,00;182 565 081,29;0;0;0;5 407 931 878,00;1 031 814 591,00;0;0;0;582 440 791,00;590 842 610,00;0;5 407 931 878,00;605 743 868,00;3 113 282 734,00;4 138 377 513,00;139 850 757,00;18 059 790,00;0;758 218 977,00;258 816 391,00;0;0;793 761 223,00;465 194 326,00;0;0;23 312 267 327,00
2000044729;Direction des Grandes entreprises;DIW Blida;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;3 525 910 302,00;916 736 679,00;0;11 842 313 746,00;5 710 345 003,00;420 030 889,00;452 942 334,00;1 343 237 190,00;6 556 283 801,00;2 756 467 669,00;0;11 842 313 746,00;3 603 338 201,00;422 827 560,00;6 994 046 649,00;111 753 978,00;74 712 573,00;0;3 781 930 935,00;360 183 660,00;0;0;3 525 910 301,00;1 128 447 631,00;0;0;60 927 085 866,00
2000046676;Direction des Grandes entreprises;DIW Alger centre;613203;installation, réparation et entretien des ascenseurs et autres appareils similaires.;4329;Autres travaux d'installation n.c.a.;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;0;0;135 823 381 678,00;0;0;0;49 747 850 163,00;-3 709 588 698,00;0;11 639 917 523,00;-3 554 778 734,00;3 681 038 957,00;14 314 571 336,00;1 455 179 443,00;19 286 626,00;0;-3 554 778 734,00;0;4 360 798 226,00;3 709 588 698,00;-7 597 279 466,00;61 152 085,00;0;0;206 396 339 103,00
2000047351;Direction des Grandes entreprises;DIW Blida;613128;installation et maintenance industrielle de tous équipements, moteurs et matériels;/;/;-;-;-;-;X;-;X;-;-;-;-;-;-;-;-;-;908 446 483,00;1 221 906 360,00;317 193 854,00;42 983 590,00;370 329 524,00;3 930 007 118,00;-131 498 332,00;0;906 726 369,00;-119 621 010,00;122 341,00;777 725 439,00;4 357 549,00;4 703 162,00;0;-134 442 232,00;0;28 083 142,00;131 498 332,00;-112 556 150,00;235 295 135,00;21 324 956,00;-;8 402 585 630,00
2000045168;Direction des Grandes entreprises;DIW Alger centre;613128;installation et maintenance industrielle de tous équipements, moteurs et matériels;/;/;-;-;-;-;-;-;-;0;0;0;0;0;0;2 272 283 432,00;590 793 692,00;0;5 897 530 037,00;3 583 987 033,00;0;0;0;4 931 501 746,00;1 365 403 751,00;0;5 897 530 037,00;1 715 357 003,00;1 699 434 446,00;2 733 990 633,00;18 238 530,00;6 210 647,00;0;1 766 628 337,00;58 100 432,00;289 967 484,00;0;2 272 283 432,00;1 741 076 185,00;0;0;33 977 239 733,00
2000046473;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;320 641 254,00;0;0;0;-8 603 804 216,00;-60 339 503,00;0;0;-60 329 503,00;4 982 051,00;41 954 649,00;2 549 792,00;7 936 849,00;0;-60 329 503,00;0;9 510 000,00;60 339 503,00;-647 955 257,00;18 558 546,00;0;0;-8 966 285 338,00
2000046432;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;11 763 085,00;0;0;0;-1 644 184 575,00;-269 164,00;0;0;-259 164,00;0;245 369,00;0;49 861,00;0;-259 164,00;0;4 200 000,00;269 164,00;-4 745 727,00;0;0;0;-1 633 190 315,00
2000046576;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;1 019 558 344,00;876 720 980,00;0;0;0;611 505 560,00;-1 576 643 089,00;0;1 019 558 344,00;-1 575 569 383,00;1 372 983 713,00;2 166 421 283,00;98 786 389,00;15 602 490,00;0;-1 575 554 529,00;14 854,00;12 217 310,00;1 576 643 089,00;-5 985 039 359,00;397 673 391,00;0;0;-1 545 120 613,00
2000046524;Direction des Grandes entreprises;DIW Alger ouest;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;131 965 499,00;0;0;0;-1 276 113 004,00;-14 321 149,00;0;0;-12 418 537,00;0;8 105 140,00;367 432,00;185 301,00;0;-12 418 537,00;0;471 855,00;14 321 149,00;-351 586 164,00;3 538 294,00;0;0;-1 507 902 721,00
2000046342;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;34 659 673,00;0;0;0;-1 014 522 740,00;-39 355 041,00;0;0;-39 369 991,00;3 192 000,00;161 890,00;3 779 200,00;1 631 916,00;0;-39 355 041,00;15 187,00;0;39 355 041,00;-248 725 336,00;16 753 831,00;0;0;-1 281 779 411,00
2000046684;Direction des Grandes entreprises;DIW Alger ouest;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;-330 838 839,00;-76 092 932,97;0;0;10 000,00;14 550 517,00;3 602 127,00;0;0;0;-334 099 025,00;-58 192 232,00;0;14 550 517,00;-58 192 232,00;0;29 914 503,00;11 338,00;3 956 534,00;0;-58 192 232,00;0;80 000,00;58 192 232,00;-330 838 839,00;7 597 527,00;0;0;-707 059 265,00
2000046489;Direction des Grandes entreprises;DIW Blida;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;487 013 399,00;0;0;0;706 061 859,00;-300 564 260,00;0;0;-300 554 260,00;23 100,00;246 034 733,00;12 869 139,00;554 248,00;0;-300 554 260,00;0;7 540 004,00;300 564 260,00;-1 191 822 357,00;21 450 341,00;0;-;-311 384 054,00
2000046495;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;-257 415 983,00;-759 553,00;0;0;-759 553,00;0;759 553,00;0;759 553,00;0;-759 553,00;0;60 000,00;759 553,00;-46 027 308,00;0;0;0;-303 383 291,00
2000045896;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;X;-;0;0;0;0;0;0;0;0;10 000,00;0;10 351 784,00;0;0;0;-286 073 843,00;-22 340 685,00;0;0;-22 340 685,00;9 720 000,00;18 130 441,00;15 387,00;278 839,00;0;-22 340 685,00;0;335 358,00;22 340 685,00;-13 723 435,00;4 023 317,00;0;0;-301 623 522,00
2000045945;Direction des Grandes entreprises;DIW Alger est;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;2 665 897,00;43 427 718,00;0;0;0;-197 541 476,00;3 058 917,00;0;2 665 897,00;3 058 917,00;0;0;0;166 828,00;0;3 058 917,00;0;439 000,00;3 058 917,00;-46 711 174,00;0;0;0;-182 651 642,00
2000046541;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;28 137 278,00;0;0;0;0;-22 310 370,00;0;0;-22 300 370,00;0;6 418 265,00;638 048,00;4 756 984,00;0;-22 300 370,00;0;425 000,00;22 310 370,00;-167 528 424,00;2 963 681,00;0;0;-168 789 908,00
2000046335;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;0;2 184 699,00;0;0;0;-16 274 233,00;-8 546,00;0;0;-8 546,00;0;0;0;3 094,00;0;-8 546,00;0;6 562 310,00;8 546,00;-2 775 060,00;0;0;-;-10 316 282,00
2000045820;Direction des Grandes entreprises;DIW Alger est;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;22 919 681,00;0;0;0;29 966 887,00;-11 713 514,00;0;0;-11 703 514,00;0;34 537,00;44 903,00;196 784,00;0;-11 703 514,00;0;324 482,00;11 713 514,00;-11 703 514,00;4 954 790,00;0;0;23 331 522,00
2000045958;Direction des Grandes entreprises;DIW Alger centre;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;0;0;10 000,00;0;0;0;0;0;62 904 495,00;533 579,00;0;0;-15 614 474,00;0;7 287 958,00;84 841,00;67 278,00;0;4 793 076,00;20 407 550,00;14 482 057,00;0;-54 837 291,00;8 251 650,00;0;0;48 360 719,00
2000046367;Direction des Grandes entreprises;DIW Alger est;613125;installation et réparation de matériel de sécurité et de protection contre  le vol;4321;Travaux d'installation électrique dans tous locaux;-;-;-;-;-;-;-;0;0;0;0;0;0;-95 699 969,00;-24 881 991,94;10 000,00;5 578 336,00;115 854 852,00;0;0;0;63 915 076,00;-41 883 132,00;0;5 578 336,00;-41 873 132,00;32 310 186,00;0;173 413,00;415 081,00;0;-41 873 132,00;0;638 400,00;41 883 132,00;-95 699 969,00;6 218 957,00;0;0;51 236 404,00
